Year,Rated,Released,Runtime,imdbRating,imdbVotes,imdbID,Rotten Tomatoes,Metacritic,Oscars_won,Oscars_nominated,Golden_globe_won,Golden_globe_nominated
2005.0,1.0,11.0,88.0,5.5,26143.0,tt0443295,0.6,3.8,,,,
2005.0,2.0,11.0,95.0,2.8,7853.0,tt0426615,1.3,3.1,,,,
2004.0,3.0,3.0,114.0,6.3,34218.0,tt0375920,3.3,4.4,,,,
2005.0,2.0,12.0,110.0,7.1,1049.0,tt0455475,5.2,5.1,,,,
1978.0,3.0,11.0,134.0,6.8,11169.0,tt0078492,6.3,,,,,
1953.0,1.0,11.0,83.0,7.1,8939.0,tt0045883,8.6,,,,,
1970.0,1.0,6.0,96.0,7.2,17060.0,tt0065143,9.3,,,,,
2004.0,1.0,5.0,93.0,6.5,11088.0,tt0379306,3.8,5.3,,,,
1976.0,3.0,2.0,114.0,8.3,691354.0,tt0075314,9.5,9.4,,4.0,,
2005.0,3.0,1.0,124.0,7.6,200918.0,tt0416320,7.7,7.2,,1.0,,
1959.0,,6.0,94.0,7.9,4822.0,tt0051983,8.6,,,,,
2005.0,4.0,4.0,89.0,6.7,6408.0,tt0418753,8.2,6.4,,,,
2005.0,3.0,1.0,92.0,6.4,2251.0,tt0384929,5.0,6.2,,,,
2005.0,2.0,11.0,91.0,7.4,21631.0,tt0445620,8.9,7.1,,1.0,,
2005.0,2.0,12.0,93.0,5.3,1309.0,tt0416891,3.3,3.7,,,,
2005.0,1.0,12.0,143.0,6.9,355242.0,tt0363771,7.6,7.5,1.0,,,
2005.0,2.0,12.0,187.0,7.2,381560.0,tt0360717,8.4,8.1,3.0,,,
2005.0,2.0,12.0,145.0,7.4,135514.0,tt0397535,3.5,5.4,3.0,,,
2005.0,2.0,12.0,103.0,6.3,58630.0,tt0356680,5.3,5.6,,,,1.0
2005.0,2.0,5.0,121.0,5.6,8786.0,tt0417976,3.1,5.3,,,,1.0
1995.0,3.0,4.0,101.0,5.9,16375.0,tt0113552,6.8,,,,,
2005.0,3.0,10.0,85.0,5.5,17745.0,tt0285175,4.5,,,,,
1967.0,,12.0,128.0,8.4,10025.0,tt0061847,10.0,9.0,,,,
1958.0,,11.0,88.0,7.9,6424.0,tt0051790,,,,,,
1986.0,4.0,3.0,110.0,6.9,10282.0,tt0091495,9.2,,,,,
2005.0,2.0,8.0,100.0,7.0,2915.0,tt0382806,7.5,6.4,,,,
2005.0,2.0,2.0,94.0,6.9,8460.0,tt0392465,,,,,,
1941.0,,1.0,140.0,7.2,5467.0,tt0034277,8.2,,,,,
2005.0,3.0,2.0,121.0,7.4,37895.0,tt0419294,8.5,7.7,,,,
2005.0,3.0,1.0,164.0,7.5,205617.0,tt0408306,7.8,7.4,,5.0,,
2005.0,2.0,12.0,134.0,6.3,39731.0,tt0395251,5.0,5.2,,,,4.0
2005.0,3.0,3.0,103.0,7.4,39679.0,tt0407265,7.7,6.6,,2.0,,
2005.0,2.0,12.0,97.0,5.5,51634.0,tt0398375,1.9,3.5,,,,
2005.0,1.0,12.0,94.0,5.5,53086.0,tt0452598,0.6,3.4,,,,
2005.0,2.0,12.0,90.0,6.2,131002.0,tt0369441,2.8,4.7,,,,
2002.0,2.0,10.0,115.0,7.1,311118.0,tt0298130,7.1,5.7,,,,
2005.0,3.0,1.0,112.0,6.5,50743.0,tt0402894,4.3,5.7,,,,
2005.0,3.0,2.0,103.0,7.0,14758.0,tt0413015,6.7,7.1,,2.0,,
2005.0,2.0,3.0,135.0,6.6,5919.0,tt0384686,4.9,6.0,,,,
2005.0,3.0,5.0,91.0,3.6,6712.0,tt0327643,0.7,0.9,,,,
1973.0,,3.0,98.0,7.9,15755.0,tt0070040,9.6,8.7,,,,
2005.0,3.0,10.0,99.0,6.8,32360.0,tt0444653,5.6,5.3,,,,
1998.0,,5.0,108.0,7.8,3454.0,tt0175680,,,,,,
1949.0,,7.0,108.0,8.3,12490.0,tt0041154,10.0,,,,,
2005.0,2.0,1.0,135.0,6.7,81051.0,tt0402399,6.3,6.9,,1.0,,
1964.0,,8.0,100.0,7.3,4296.0,tt0057812,8.3,,,1.0,,
2005.0,3.0,10.0,84.0,7.6,727.0,tt0444608,7.5,7.1,,,,
2005.0,3.0,7.0,115.0,7.6,68902.0,tt0451094,7.6,7.5,,,,
2000.0,,2.0,90.0,7.6,4478.0,tt0238119,,,,,,
1941.0,,4.0,123.0,7.3,5627.0,tt0033627,9.2,,1.0,,,
2004.0,3.0,6.0,84.0,7.2,65134.0,tt0414852,8.0,7.0,,,,
2005.0,3.0,1.0,95.0,2.9,33574.0,tt0383222,0.4,1.8,,,,
2005.0,3.0,1.0,94.0,5.9,164981.0,tt0450278,6.1,5.5,,,,
2006.0,3.0,1.0,94.0,7.0,76069.0,tt0456554,1.6,3.3,,,,
2006.0,2.0,1.0,125.0,6.8,49836.0,tt0375154,3.1,4.9,,,,
2006.0,1.0,1.0,118.0,7.2,41857.0,tt0385726,,5.8,,,,
2006.0,2.0,1.0,112.0,6.4,27434.0,tt0408985,5.6,5.2,,,,
2005.0,1.0,1.0,80.0,6.4,54692.0,tt0443536,4.7,4.5,,,,
2003.0,3.0,6.0,100.0,4.9,661.0,tt0325007,2.0,3.8,,,,
2006.0,3.0,1.0,106.0,6.7,185719.0,tt0401855,1.7,3.6,,,,
2005.0,2.0,1.0,98.0,5.3,3096.0,tt0433116,4.2,5.3,,,,
1964.0,,10.0,97.0,8.0,5302.0,tt0058642,10.0,,,,,
1966.0,,11.0,112.0,7.1,10986.0,tt0060268,8.3,7.5,,,,
1970.0,3.0,1.0,90.0,5.5,3463.0,tt0065669,1.7,,,,,
2005.0,2.0,5.0,117.0,7.7,14033.0,tt0240200,9.0,7.7,,1.0,,
2005.0,,2.0,120.0,7.6,25332.0,tt0426578,8.7,7.6,,1.0,,
2006.0,,1.0,135.0,5.9,3444.0,tt0390245,,,,,,
2005.0,2.0,3.0,127.0,7.8,50709.0,tt0412080,8.2,6.8,,,,
2006.0,2.0,1.0,93.0,5.7,33359.0,tt0416496,5.7,,,,,
2005.0,3.0,1.0,94.0,6.7,12160.0,tt0423409,8.9,8.0,,,,
2006.0,2.0,1.0,108.0,5.9,20034.0,tt0417433,1.0,3.7,,,,
2006.0,2.0,1.0,99.0,4.7,39649.0,tt0421729,0.6,3.4,,,,
2005.0,1.0,1.0,97.0,6.5,65157.0,tt0396752,7.3,5.9,,,,
2006.0,3.0,2.0,93.0,5.8,126447.0,tt0414982,4.3,4.1,,,,
2006.0,2.0,2.0,99.0,6.7,12282.0,tt0437777,6.1,6.4,,,,
2004.0,,11.0,70.0,2.6,130.0,tt0791621,,,,,,
1943.0,,2.0,124.0,7.2,2444.0,tt0036126,8.6,,,,,
2005.0,3.0,5.0,90.0,6.8,28794.0,tt0421994,3.4,4.9,,,,
2006.0,1.0,2.0,93.0,5.7,79186.0,tt0383216,2.1,3.8,,,,
2005.0,3.0,9.0,97.0,6.7,12795.0,tt0429715,5.7,,,,,
2006.0,0.0,2.0,87.0,6.5,15032.0,tt0381971,7.0,6.2,,,,
2006.0,2.0,2.0,105.0,5.8,55236.0,tt0408345,1.8,4.5,,,,
2004.0,,1.0,105.0,7.4,3967.0,tt0420260,8.9,8.0,,,,
2006.0,2.0,2.0,87.0,5.1,42023.0,tt0455857,0.9,2.7,,,,
2005.0,3.0,2.0,98.0,5.1,9577.0,tt0401815,3.2,3.4,,,,
2005.0,3.0,2.0,92.0,6.5,21775.0,tt0449061,1.4,2.4,,,,
2006.0,1.0,5.0,103.0,7.7,2742.0,tt0473692,9.0,8.5,,,,
2006.0,3.0,2.0,113.0,5.1,15149.0,tt0349467,2.3,4.3,,,,
2005.0,3.0,6.0,98.0,6.3,8026.0,tt0380817,4.2,5.6,,,,
2006.0,1.0,2.0,120.0,7.3,58850.0,tt0397313,7.2,6.4,,,,
2006.0,2.0,2.0,83.0,2.8,56141.0,tt0466342,0.7,1.1,,,,
2006.0,3.0,2.0,122.0,7.4,95516.0,tt0404390,4.1,4.1,,,,
2006.0,2.0,2.0,107.0,5.2,10365.0,tt0455612,2.5,4.5,,,,
2006.0,0.0,2.0,78.0,2.8,4456.0,tt0763304,0.8,2.3,,,,
2006.0,2.0,3.0,88.0,4.4,78287.0,tt0370032,0.8,1.8,,,,
2006.0,2.0,5.0,103.0,5.4,52574.0,tt0397078,1.4,2.9,,,,
2006.0,2.0,8.0,90.0,4.8,27677.0,tt0454919,1.1,2.7,,,,
2006.0,0.0,3.0,41.0,7.6,1622.0,tt0424942,9.1,7.8,,,,
2006.0,2.0,3.0,102.0,6.6,124313.0,tt0450232,5.6,6.3,,,,
2006.0,3.0,1.0,110.0,6.0,12952.0,tt0412798,2.5,,,,,
2006.0,2.0,3.0,97.0,5.6,71062.0,tt0427229,2.4,4.7,,,,
2006.0,1.0,3.0,91.0,6.8,248194.0,tt0438097,5.7,5.8,,,,
2005.0,3.0,12.0,100.0,6.4,13698.0,tt0402850,3.0,3.1,,,,
1950.0,,2.0,81.0,7.3,5168.0,tt0041931,7.1,,,,,
2005.0,,4.0,90.0,5.7,2739.0,tt0441761,2.6,5.1,,,,
1953.0,,6.0,91.0,7.4,9585.0,tt0044953,10.0,,,1.0,,
2006.0,3.0,4.0,117.0,5.8,8984.0,tt0384814,3.5,5.8,,,,
2005.0,3.0,3.0,132.0,8.2,998081.0,tt0434409,7.3,6.2,,,,
2006.0,2.0,3.0,105.0,6.3,141733.0,tt0454945,4.3,4.5,,,,
2005.0,3.0,4.0,92.0,7.6,210263.0,tt0427944,8.6,7.1,,,,2.0
2006.0,3.0,3.0,125.0,7.0,31881.0,tt0419749,6.2,6.5,,,,
2006.0,3.0,3.0,129.0,7.6,327078.0,tt0454848,8.6,7.6,,,,
2005.0,3.0,3.0,94.0,7.2,27325.0,tt0468565,8.2,7.0,1.0,,,
2006.0,1.0,3.0,110.0,5.3,36970.0,tt0429591,5.1,5.1,,,,
2006.0,,2.0,78.0,6.9,6053.0,tt0458242,6.9,5.7,,,,
2006.0,3.0,3.0,107.0,6.4,154398.0,tt0454841,5.2,5.2,,,,
2006.0,1.0,3.0,98.0,4.4,17765.0,tt0393735,2.6,4.3,,,,
1993.0,1.0,8.0,93.0,3.9,4693.0,tt0108187,0.6,3.3,,,,
2005.0,2.0,1.0,88.0,6.6,1006.0,tt0436864,7.4,6.5,,,,
2006.0,3.0,3.0,137.0,8.4,343933.0,tt0405094,9.3,8.9,1.0,,,
1922.0,,6.0,78.0,7.6,10402.0,tt0013427,10.0,,,,,
1997.0,3.0,11.0,109.0,6.2,221719.0,tt0118583,5.5,6.3,,,,
2006.0,2.0,4.0,118.0,6.6,24227.0,tt0446046,4.4,5.5,,,,
2005.0,2.0,5.0,110.0,7.9,8993.0,tt0436231,8.9,7.7,,,,
1983.0,,5.0,85.0,7.5,7622.0,tt0085180,9.6,9.5,,,,
1967.0,,3.0,81.0,7.9,9417.0,tt0061996,8.8,,,,,
2006.0,3.0,4.0,110.0,7.7,294847.0,tt0425210,,5.3,,,,
2006.0,3.0,1.0,121.0,7.6,91900.0,tt0441909,9.1,8.4,,1.0,,
2006.0,1.0,4.0,112.0,7.3,17960.0,tt0437800,8.5,7.2,,,,
2006.0,2.0,3.0,89.0,3.3,10218.0,tt0462395,0.5,2.1,,,,
2006.0,2.0,3.0,85.0,5.1,29446.0,tt0441796,1.0,2.4,,,,
2006.0,3.0,3.0,114.0,4.3,36570.0,tt0430912,0.6,2.6,,,,
2005.0,3.0,4.0,110.0,7.3,98743.0,tt0393109,8.0,7.2,,,,
2005.0,3.0,3.0,93.0,5.2,5521.0,tt0383353,5.0,,,,,
2006.0,,9.0,98.0,7.5,27133.0,tt0493459,8.4,7.5,,,,
2006.0,2.0,3.0,105.0,6.1,10511.0,tt0466856,6.1,6.3,,,,
2006.0,3.0,3.0,95.0,6.4,72120.0,tt0439815,8.6,6.9,,,,
2006.0,2.0,4.0,85.0,5.5,47129.0,tt0437863,1.1,2.5,,,,
2006.0,2.0,4.0,99.0,3.2,8584.0,tt0490196,2.2,3.6,,,,
2006.0,3.0,3.0,105.0,6.7,15460.0,tt0386741,4.9,5.7,,,,
2006.0,3.0,4.0,88.0,5.7,25573.0,tt0436331,,6.8,,,,
2005.0,3.0,4.0,112.0,7.1,6006.0,tt0404364,7.1,,,,,
1978.0,3.0,11.0,107.0,6.8,8519.0,tt0077889,8.3,4.9,,,,1.0
2006.0,3.0,5.0,108.0,7.3,42125.0,tt0424880,4.8,5.7,,,,
2005.0,3.0,9.0,95.0,7.5,17292.0,tt0456396,8.5,8.7,,,,
2006.0,1.0,5.0,91.0,5.5,7624.0,tt0453494,2.6,4.6,,,,
2006.0,2.0,4.0,83.0,5.1,110810.0,tt0362120,3.5,4.0,,,,
2005.0,3.0,4.0,104.0,7.1,150794.0,tt0424136,6.7,5.8,,,,
2004.0,3.0,2.0,91.0,5.6,9526.0,tt0377749,5.0,,,,,
2006.0,2.0,6.0,105.0,6.7,21502.0,tt0420087,8.2,7.5,,,,
2006.0,2.0,4.0,108.0,6.1,46899.0,tt0443632,3.4,4.9,,,,
2006.0,0.0,4.0,82.0,5.3,23397.0,tt0405469,5.6,4.7,,,,
2006.0,3.0,4.0,125.0,6.5,208992.0,tt0384537,3.1,3.1,,,,
2002.0,1.0,9.0,60.0,7.5,2785.0,tt0319930,,,,,,
2005.0,2.0,5.0,107.0,7.1,17806.0,tt0434124,5.6,5.7,,,,1.0
2005.0,3.0,9.0,111.0,7.1,34480.0,tt0427954,5.3,5.2,,,,
2006.0,2.0,5.0,126.0,6.9,320373.0,tt0317919,7.1,6.6,,,,
2006.0,1.0,4.0,99.0,5.5,55041.0,tt0449089,2.3,3.3,,,,
2006.0,3.0,4.0,111.0,7.5,95864.0,tt0475276,9.0,9.0,,2.0,,
2006.0,2.0,4.0,103.0,6.4,25839.0,tt0430634,3.1,5.3,,,,
1933.0,,10.0,104.0,7.6,4622.0,tt0024028,10.0,8.0,,,,
2005.0,2.0,5.0,83.0,5.1,24227.0,tt0429573,1.4,3.8,,,,
2005.0,3.0,12.0,114.0,6.4,17662.0,tt0398027,5.2,6.5,,,,
2004.0,3.0,10.0,132.0,7.7,5916.0,tt0442286,8.4,7.6,,,,
2006.0,1.0,5.0,83.0,6.7,155094.0,tt0327084,7.5,6.7,,,,
2006.0,3.0,5.0,102.0,6.3,16239.0,tt0364955,3.6,5.4,,,,
2006.0,2.0,5.0,98.0,5.6,94790.0,tt0409182,3.3,5.0,,1.0,,
2006.0,2.0,5.0,149.0,6.6,389386.0,tt0382625,2.6,4.6,,,,1.0
2006.0,2.0,5.0,104.0,6.7,471657.0,tt0376994,5.7,5.8,,,,
2006.0,2.0,6.0,106.0,5.8,121822.0,tt0452594,3.4,4.5,,,,
2006.0,2.0,6.0,120.0,7.3,25897.0,tt0438315,2.5,4.0,,,,
2006.0,0.0,6.0,117.0,7.1,352273.0,tt0317219,7.5,7.3,,2.0,,
2005.0,3.0,5.0,144.0,6.6,9035.0,tt0343996,2.5,4.7,,,,
1954.0,,12.0,94.0,7.1,8518.0,tt0047647,8.3,,,,,
2005.0,3.0,5.0,91.0,6.5,10218.0,tt0404802,5.7,6.4,,,,
2005.0,2.0,9.0,95.0,6.9,3044.0,tt0410400,6.7,6.2,,,,
1976.0,3.0,6.0,111.0,7.5,102866.0,tt0075005,8.5,6.2,1.0,,,
2005.0,3.0,5.0,105.0,6.7,6982.0,tt0396688,7.7,5.8,,,,
2006.0,1.0,6.0,92.0,5.7,79220.0,tt0457510,3.9,5.2,,,,
2006.0,1.0,6.0,99.0,6.8,135867.0,tt0410297,3.5,5.2,,,,
2006.0,2.0,6.0,107.0,6.4,297058.0,tt0389860,3.3,4.5,,1.0,,
1943.0,,8.0,71.0,6.8,5355.0,tt0036341,9.3,,,,,
2006.0,2.0,6.0,109.0,6.9,358188.0,tt0458352,7.5,6.2,,2.0,,
2006.0,2.0,7.0,151.0,7.3,638160.0,tt0383574,5.3,5.3,1.0,,,
2006.0,2.0,7.0,110.0,5.6,76625.0,tt0463034,2.0,4.6,,,,
2006.0,3.0,7.0,97.0,7.3,128234.0,tt0424345,6.4,6.5,,,,
2006.0,2.0,7.0,110.0,5.5,92973.0,tt0452637,2.5,3.6,,,,
2006.0,2.0,7.0,96.0,5.1,60681.0,tt0465624,4.0,5.0,,,,
2006.0,3.0,5.0,84.0,5.1,25273.0,tt0437179,0.9,1.7,,,,
2006.0,2.0,10.0,123.0,6.4,97212.0,tt0422720,5.7,6.5,1.0,,,
2006.0,1.0,8.0,92.0,7.6,12006.0,tt0489037,8.9,7.0,,,,
2006.0,1.0,6.0,96.0,7.4,79339.0,tt0497116,9.3,7.5,2.0,,,
2006.0,3.0,6.0,91.0,4.4,8861.0,tt0469916,2.0,,,,,
2004.0,2.0,10.0,90.0,7.6,4531.0,tt0386651,9.8,7.7,,,,
2006.0,0.0,1.0,98.0,5.4,77328.0,tt0475293,6.3,,,,,
2005.0,3.0,5.0,99.0,5.9,2941.0,tt0372122,5.5,4.8,,,,
2005.0,3.0,11.0,102.0,5.8,3751.0,tt0426627,1.4,4.1,,,,
1937.0,,4.0,96.0,7.3,2910.0,tt0029217,10.0,,,,,
2006.0,2.0,9.0,104.0,7.6,71333.0,tt0446059,7.3,7.0,,,,
2006.0,2.0,6.0,104.0,6.0,233267.0,tt0463985,3.7,4.5,,,,
2006.0,1.0,6.0,82.0,5.0,37146.0,tt0455499,1.1,3.7,,,,
2005.0,3.0,6.0,96.0,8.1,11470.0,tt0478209,9.0,7.3,,,,
2006.0,3.0,6.0,97.0,5.9,9140.0,tt0456020,2.8,3.7,,,,
2006.0,2.0,6.0,154.0,6.0,266925.0,tt0348150,7.5,7.2,,1.0,,
2006.0,3.0,3.0,95.0,7.4,11044.0,tt0468094,8.6,6.4,,,,
2005.0,3.0,11.0,82.0,6.2,11066.0,tt0443496,4.7,6.1,,,,
2006.0,3.0,2.0,88.0,5.5,5898.0,tt0422861,2.2,4.8,,,,
2006.0,3.0,8.0,101.0,7.8,427805.0,tt0449059,9.1,8.0,2.0,,,
2005.0,3.0,10.0,93.0,6.4,1630.0,tt0432260,6.9,6.7,,,,
1962.0,,10.0,114.0,6.6,6427.0,tt0055719,,,,,,
1948.0,,10.0,95.0,7.7,7392.0,tt0040338,10.0,8.8,,2.0,,
2006.0,3.0,11.0,143.0,7.4,282442.0,tt0449467,6.9,6.9,1.0,,,
2005.0,3.0,7.0,97.0,6.0,7661.0,tt0369994,5.2,5.7,,,,
1939.0,,6.0,100.0,7.6,7057.0,tt0032155,10.0,9.1,,1.0,,
2005.0,,10.0,120.0,7.0,5196.0,tt0459666,8.6,8.0,,,,
2006.0,1.0,7.0,94.0,7.3,3542.0,tt0492506,9.4,7.3,,,,
1969.0,,9.0,145.0,8.2,19785.0,tt0064040,9.7,9.9,,,,
2006.0,2.0,7.0,98.0,4.4,48993.0,tt0430304,1.2,2.6,,,,
1954.0,,11.0,100.0,6.5,1813.0,tt0047376,,,,,,
2005.0,2.0,1.0,108.0,6.8,4811.0,tt0399862,4.0,4.5,,,,
2006.0,1.0,7.0,91.0,6.6,96203.0,tt0385880,7.5,6.8,,1.0,,
2005.0,,1.0,86.0,6.1,6109.0,tt0376543,5.1,5.7,,,,
2006.0,3.0,8.0,105.0,5.4,129269.0,tt0417148,6.9,5.8,,,,
2006.0,2.0,7.0,96.0,6.7,78573.0,tt0457513,4.1,4.8,,,,
2006.0,2.0,8.0,108.0,6.6,162035.0,tt0415306,7.1,6.6,,,,
2006.0,1.0,12.0,108.0,6.4,303415.0,tt0477347,4.3,4.8,,,,
2006.0,2.0,8.0,129.0,5.9,76003.0,tt0469641,6.7,6.6,,,,
2006.0,2.0,11.0,113.0,7.5,213973.0,tt0420223,7.3,6.7,,,,1.0
2006.0,3.0,7.0,132.0,6.0,106794.0,tt0430357,4.7,6.5,,,,
2005.0,3.0,7.0,93.0,5.5,6410.0,tt0396857,1.9,3.3,,,,
2006.0,2.0,12.0,117.0,8.0,429784.0,tt0454921,6.7,6.4,,1.0,,
2000.0,,8.0,110.0,7.0,2597.0,tt0269217,7.5,6.9,,,,
2006.0,2.0,7.0,89.0,5.8,77373.0,tt0455967,2.8,4.1,,,,
2006.0,1.0,7.0,88.0,5.8,36046.0,tt0429589,6.2,5.9,,,,
2005.0,,5.0,108.0,7.6,2851.0,tt0421229,7.0,6.7,,,,
2006.0,3.0,9.0,88.0,6.9,229531.0,tt0479884,6.1,5.7,,,,
2005.0,,10.0,115.0,7.5,11717.0,tt0430576,6.9,6.8,,,,
2005.0,3.0,12.0,106.0,6.5,50400.0,tt0402910,,,,,,
2006.0,3.0,8.0,91.0,5.9,14355.0,tt0448075,4.0,5.1,,,,
2006.0,1.0,8.0,90.0,5.5,26723.0,tt0414853,2.2,4.2,,,,
1971.0,3.0,10.0,118.0,7.7,8505.0,tt0067778,9.4,,,1.0,,
1972.0,4.0,5.0,111.0,6.5,6043.0,tt0067647,5.6,,,,,
1974.0,1.0,5.0,93.0,6.7,5954.0,tt0071424,4.7,5.2,,,,
2006.0,2.0,8.0,104.0,6.5,108238.0,tt0462590,2.0,4.8,,,,
2006.0,1.0,8.0,83.0,4.4,18308.0,tt0383060,0.3,2.6,,,,
2006.0,3.0,8.0,116.0,6.8,11567.0,tt0479647,7.8,,,,,
2006.0,3.0,9.0,106.0,7.2,82503.0,tt0468489,9.0,8.5,,1.0,,
2005.0,,7.0,87.0,6.7,4635.0,tt0428856,8.6,7.1,,,,
2005.0,3.0,8.0,120.0,6.5,31128.0,tt0410764,3.1,2.6,,,,
1943.0,,4.0,98.0,7.2,2472.0,tt0035703,8.5,,,1.0,,
2006.0,1.0,8.0,98.0,4.0,21176.0,tt0433412,0.4,1.7,,,,
2006.0,2.0,8.0,93.0,6.4,120465.0,tt0384793,3.7,4.7,,,,
2006.0,2.0,9.0,110.0,7.6,348317.0,tt0443543,7.4,6.8,,1.0,,
1948.0,,12.0,110.0,7.0,2555.0,tt0040076,,,1.0,,,
2006.0,2.0,11.0,103.0,7.3,101485.0,tt0436697,9.6,9.1,1.0,,,
2004.0,,11.0,111.0,7.1,15983.0,tt0390808,10.0,,,,,
2006.0,3.0,8.0,110.0,6.3,62633.0,tt0486551,4.0,4.6,,,,
2006.0,1.0,8.0,80.0,5.3,4909.0,tt0462346,5.9,5.6,,,,
2006.0,1.0,8.0,105.0,7.1,63682.0,tt0445990,7.2,6.3,,,,
2006.0,3.0,8.0,121.0,6.2,5102.0,tt0417225,4.7,5.5,,,,
1956.0,,3.0,34.0,8.2,15771.0,tt0048980,9.5,,1.0,,,
1937.0,,4.0,65.0,7.6,7227.0,tt0029747,10.0,,,,,
2005.0,3.0,12.0,91.0,7.1,31131.0,tt0473753,4.5,4.8,,,,
1946.0,,12.0,91.0,7.5,3990.0,tt0038577,7.3,,,,,
2006.0,3.0,7.0,90.0,7.0,3955.0,tt0451176,8.6,7.2,,,,
2005.0,3.0,4.0,85.0,6.5,4744.0,tt0436689,,7.3,,,,
1994.0,1.0,7.0,94.0,5.9,4941.0,tt0110305,8.8,,,,,
1973.0,3.0,8.0,88.0,7.5,65155.0,tt0070917,8.9,8.7,,,,
2006.0,2.0,9.0,95.0,2.1,8888.0,tt0473024,0.2,3.0,,,,
2005.0,3.0,8.0,96.0,6.2,15269.0,tt0414951,2.2,2.9,,,,
2005.0,2.0,9.0,83.0,7.1,1463.0,tt0446784,8.2,7.1,,,,
2006.0,,3.0,127.0,7.5,44765.0,tt0460989,9.0,8.2,,,,
2005.0,3.0,2.0,140.0,7.0,6225.0,tt0367082,9.4,8.7,,,,
2006.0,3.0,8.0,96.0,6.5,35712.0,tt0464196,6.6,6.2,,,,
2005.0,,11.0,81.0,7.1,8242.0,tt0417189,7.6,6.7,,,,
2006.0,3.0,9.0,126.0,6.5,32142.0,tt0427969,6.8,6.2,,,,1.0
2006.0,2.0,9.0,97.0,5.3,45692.0,tt0475944,0.4,1.9,,,,
2007.0,3.0,10.0,160.0,7.5,163687.0,tt0443680,7.7,6.8,,2.0,,
2006.0,3.0,9.0,104.0,6.4,40380.0,tt0434139,4.6,5.7,,,,
2005.0,3.0,9.0,103.0,5.7,8319.0,tt0427968,2.8,4.3,,,,
2006.0,3.0,2.0,96.0,6.6,11251.0,tt0423169,,6.6,,,,1.0
2006.0,3.0,1.0,84.0,6.6,139275.0,tt0387808,7.6,6.6,,,,
2006.0,2.0,4.0,87.0,7.4,25974.0,tt0486358,8.7,6.2,,1.0,,
2005.0,,10.0,110.0,7.1,13136.0,tt0419198,2.0,2.2,,,,
2006.0,2.0,11.0,97.0,7.2,223229.0,tt0414993,5.2,5.1,,,,1.0
1972.0,0.0,8.0,81.0,7.4,3967.0,tt0069289,9.3,,,,,
2006.0,3.0,9.0,105.0,7.3,66661.0,tt0354899,7.0,7.0,,,,
2006.0,3.0,9.0,121.0,5.6,70143.0,tt0387877,3.2,4.9,,1.0,,
1999.0,3.0,7.0,106.0,7.0,7981.0,tt0161100,6.1,5.2,,,,
2006.0,0.0,9.0,87.0,5.7,7637.0,tt0430779,4.2,5.1,,,,
2006.0,2.0,9.0,125.0,6.9,51385.0,tt0421206,4.3,5.2,,,,
1983.0,3.0,10.0,118.0,6.5,1738.0,tt0086377,5.6,,,,,
2004.0,,10.0,123.0,6.4,3674.0,tt0382357,6.2,6.2,,,,
2006.0,,8.0,91.0,6.9,15940.0,tt0410730,8.1,8.3,,,,
2006.0,3.0,2.0,94.0,7.2,10758.0,tt0799954,6.7,5.8,,,,
1933.0,,9.0,97.0,7.1,3424.0,tt0024473,10.0,,1.0,,,
2006.0,3.0,12.0,139.0,7.8,281509.0,tt0472043,6.6,6.8,,3.0,,
2006.0,2.0,9.0,140.0,6.5,40458.0,tt0454824,3.3,4.7,,,,
2006.0,3.0,9.0,92.0,7.0,64863.0,tt0493430,6.4,6.6,,,,
2006.0,2.0,9.0,128.0,6.2,23020.0,tt0405676,,3.7,,,,
2005.0,3.0,5.0,84.0,7.0,11764.0,tt0435623,7.4,6.2,,,,
1918.0,,,112.0,7.1,309.0,tt0008395,,,,,,
2006.0,3.0,11.0,84.0,7.3,344072.0,tt0443453,9.1,8.9,,1.0,,
2006.0,3.0,1.0,118.0,8.2,601334.0,tt0457430,9.5,9.8,3.0,,,
2006.0,2.0,9.0,139.0,6.9,85423.0,tt0406816,3.7,5.3,,,,
2006.0,1.0,9.0,86.0,6.1,83571.0,tt0400717,4.8,4.9,,,,
2006.0,2.0,9.0,100.0,5.9,28455.0,tt0462519,2.6,4.4,,,,
2006.0,3.0,10.0,151.0,8.5,1145222.0,tt0407887,9.1,8.5,4.0,,,
2006.0,3.0,10.0,91.0,5.8,66219.0,tt0420294,1.3,3.0,,,,
2006.0,2.0,10.0,103.0,5.5,43453.0,tt0424993,2.0,3.6,,,,
2006.0,1.0,10.0,93.0,5.1,22583.0,tt0457495,3.5,4.2,,,,
2006.0,3.0,10.0,116.0,6.2,21500.0,tt0439289,3.1,5.2,,,,1.0
2009.0,3.0,7.0,140.0,7.0,271729.0,tt1152836,6.8,7.0,,,,
2005.0,3.0,7.0,95.0,5.7,4369.0,tt0436262,5.1,5.1,,,,
2006.0,2.0,10.0,102.0,5.1,46262.0,tt0433386,1.1,3.3,,,,
2006.0,2.0,10.0,115.0,6.2,31214.0,tt0483726,2.2,3.9,,,,
2006.0,2.0,10.0,92.0,4.7,31754.0,tt0419946,2.0,4.5,,,,
2006.0,3.0,10.0,110.0,7.0,15991.0,tt0420609,7.3,6.8,,,,
2006.0,1.0,10.0,123.0,6.1,6597.0,tt0430431,1.9,3.8,,,,
1934.0,,1.0,93.0,7.4,988.0,tt0024966,,,,,,
